wallet_address,tokens_traded,early_adoptions,ultra_early_discoveries,first_hour_discoveries,avg_discovery_score,avg_trader_rank,top10_discoveries,first_discoveries,connected_wallets,lead_ratio,avg_synchronicity_score,sync_trades_5min,avg_minutes_after_launch,total_connections,discovery_ability_score,influence_score,independence_score,reaction_speed_score,network_influence_score,independent_decision_ratio,network_role,source_file
0x639aa04667e949311000ad840a3571608b37d393,115,2760,368,1288,46.08695652173913,2.4869565217391303,111,71,184,0.8522512882095452,20.0,345.0,32287.165217391303,21160,40,30.0,16,1,28.3,0.8,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xc65f45c3ac07c57c566341811234c8aa5afbbb40,349,21018,1860,8556,55.35410764872521,1.8951841359773367,344,204,186,0.8464378366868902,20.64516129032258,7060.0,25699.951841359773,65658,40,30.0,16,1,28.3,0.7935483870967742,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xbc3a058d1c919f6b1f48e8846246d04d467902c8,29,1400,350,350,48.0,3.6,27,17,175,0.863537922395065,20.0,0.0,36605.333333333336,5250,40,30.0,16,1,28.3,0.8,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x89cd4c4be4e5bff559517e25ac05d6c9ad01d89c,8,170,170,170,62.5,5.0,6,3,170,0.9511764705882354,21.764705882352946,8.0,5252.625,1360,40,30.0,14,1,27.9,0.7823529411764706,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x90569d8a1cf801709577b24da526118f0c83fc75,30,945,189,189,48.66666666666666,6.966666666666667,26,8,189,0.840335449305792,20.0,30.0,22804.766666666663,5670,40,30.0,13,1,27.700000000000003,0.8,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x84e03f3b74b10c70db109cae6523c09a01552186,52,555,0,370,34.61538461538461,4.384615384615385,48,14,185,0.8520973393612069,20.216216216216218,52.0,47456.69230769231,9620,40,30.0,13,1,27.700000000000003,0.7978378378378378,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x3d3d3979d9f3422cf36ea900515971cbe44dee9f,338,19158,1488,8556,53.66279069767442,2.2238372093023258,331,218,186,0.6898072753946156,20.0,5160.0,28867.363372093023,63984,40,27.93388641364904,16,1,27.680165924094712,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xf29a32073c35f228144f3d4b787d76f47ed3771f,106,8602,2805,5236,60.36697247706422,4.027522935779817,96,65,187,0.6420253419584963,20.0,872.0,27689.605504587154,20383,40,27.037975161721803,16,1,27.41139254851654,0.8,Early Adopter,SmartMoney_NetworkAnalysis_90d_e5.csv
0x3525a90b8105009ce4ba4201c0dfd16530ee2702,26,370,0,185,36.15384615384615,8.423076923076923,20,7,185,0.748140283140283,20.0,130.0,63582.0,4810,40,29.027630308880305,13,1,27.40828909266409,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xe8db823d5d17fac0ab7183e03f688de0ce63de15,21,736,0,368,49.523809523809526,9.0,16,5,184,0.762336757445453,20.0,63.0,29284.571428571428,3864,40,29.293814202102244,12,1,27.288144260630677,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xdcc5b9ba5ab98dc38477831ff359d81f911423eb,63,564,188,188,37.8125,5.4375,55,28,188,0.6808513073805627,20.0,0.0,43231.03125,12032,40,27.76596201338555,14,1,27.229788604015667,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xd1b62563b6393b4e08288bb7cd73b59ffe99a807,53,1281,0,549,49.25925925925926,5.203703703703703,50,17,183,0.711935068103807,20.0,0.0,20764.37037037037,9882,40,28.34878252694638,13,1,27.20463475808392,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xf073a21f0d68adacfff34d5b8df04550c944e348,19,736,368,368,47.36842105263158,10.736842105263158,16,3,184,0.7289639406487232,20.0,38.0,38572.78947368421,3496,40,28.66807388716356,12,1,27.100422166149063,0.8,Alpha Leader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x9ea612b1f4165a185da4e76f58bb8e1d6dc91802,2,176,0,176,70.0,25.0,1,0,176,0.8522727272727273,21.13636363636364,2.0,16030.0,352,40,30.0,10,1,27.1,0.7886363636363636,Early Adopter,SmartMoney_NetworkAnalysis_90d_e5.csv
0x167c9aa7fbab3b0d29058c12496c6aac8d593b50,22,920,0,736,47.27272727272727,13.318181818181818,16,6,184,0.6535658484028048,20.0,110.0,37937.545454545456,4048,40,27.25435965755259,13,1,26.876307897265782,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x828a17f453918a069955f85e97d801d36ad8b8e7,19,184,0,184,30.526315789473685,15.526315789473683,13,5,184,0.6278446342305039,20.0,19.0,61934.73684210526,3496,40,26.77208689182195,13,1,26.731626067546586,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x0fc3f0bc769fb677ad3d9bf64c470550629e255e,29,184,0,184,31.03448275862069,11.724137931034482,22,10,184,0.618642619457837,20.217391304347824,29.0,61707.96551724138,5336,40,26.59954911483445,13,1,26.679864734450337,0.7978260869565218,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x9fd144f87168c0c0432bcfea814485b57b277f55,8,185,0,185,47.5,30.25,4,1,185,0.6730373230373232,20.324324324324323,0.0,48360.25,1480,40,27.61944980694981,11,1,26.585834942084944,0.7967567567567568,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x66362b929c1a9aaf14c51aab9b455ad7fb8268c4,13,184,0,184,41.53846153846154,16.153846153846153,9,3,184,0.636244824016563,20.0,0.0,26641.69230769231,2392,40,26.92959045031056,12,1,26.578877135093165,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x61d2799799afc6a29fd9e7139912e3582349e235,263,36432,17296,31280,82.1969696969697,2.1818181818181817,256,238,184,0.5002153721199928,20.0,1320.0,9388.742424242424,48576,40,20.0,19,1,25.9,0.8,Early Adopter,SmartMoney_NetworkAnalysis_90d_e5.csv
0x39e4ffd691e3256adfc9681aaea7fd2384ac10f4,49,5856,1830,3477,73.6,5.66,46,37,183,0.5051912568306006,20.0,100.0,11346.44,9150,40,20.0,18,1,25.700000000000003,0.8,Early Adopter,SmartMoney_NetworkAnalysis_90d_e5.csv
0xe6baa323545bd92a5db289f5368a5edeec059b52,4,356,356,356,65.0,35.25,3,2,178,0.5636704119850187,20.0,0.0,22580.0,712,40,20.0,15,1,25.1,0.8,Early Adopter,SmartMoney_NetworkAnalysis_90d_e5.csv
0x33a57f4e88c9ceb0788eb41a407e51533d70cc4d,8,680,0,340,57.5,15.875,7,4,170,0.35,20.235294117647054,0.0,22757.75,1360,40,20.0,15,1,25.1,0.7976470588235294,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xd58fab416bb2e2e6ab6fce17f7ebad5cafd84c85,162,925,185,370,25.061728395061728,4.753086419753086,157,61,185,0.3847354029597563,20.0,486.0,69762.23456790124,29970,40,20.0,14,1,24.9,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x62dfa6eba6a34e55c454894dd9b3e688f88cb09b,38,191,0,191,36.41025641025641,11.564102564102564,32,8,191,0.5237278428377902,20.0,0.0,50791.84615384616,7449,40,20.0,12,1,24.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xfbba8fc4278558f6115d0b842a83f86a56fc9349,12,179,0,179,30.0,18.75,7,1,179,0.4591247672253258,20.22346368715084,0.0,73091.41666666667,2148,40,20.0,11,1,24.3,0.7977653631284917,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xfeb5109404f81f2dd5f0fb6ba8dc921ae2538b88,18,328,0,328,41.11111111111112,10.555555555555555,16,4,164,0.2847560975609756,20.0,0.0,44028.11111111111,2952,40,10.0,12,1,21.5,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e5.csv
0xa2781a3551198de54c42463b77a6719c7804beac,37,188,0,188,22.63157894736842,18.23684210526316,25,3,188,0.1796798355308994,20.0,0.0,97035.26315789472,7144,40,10.0,11,1,21.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e5.csv
0xcb56637e3b7bb4338f53ab50fc8d6740446474b4,2,169,0,0,60.0,6.5,1,1,169,0.9349112426035504,20.71005917159763,0.0,8844.5,338,0,30.0,15,1,12.1,0.7928994082840237,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x526d8649197c5f55a7360b2d0236574fc5eb4c11,2,0,0,0,60.0,1.5,2,1,41,0.975609756097561,20.0,0.0,4293.0,82,0,30.0,15,1,12.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x7f7de41545212ea0fb0a1b1f4cdd9381ca77152c,31,558,0,0,41.935483870967744,6.161290322580645,27,11,186,0.8088879385250353,20.0,62.0,33748.16129032258,5766,0,30.0,14,1,11.9,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xa47be2bd9e8a69bba338a9a490550b9da8159699,33,372,0,0,42.42424242424242,5.212121212121212,26,13,186,0.8406886791611649,20.0,0.0,36908.06060606061,6138,0,30.0,14,1,11.9,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xc6d6f22096d5919122b25cc2e79ccda0f0bbe098,26,736,0,0,46.92307692307692,7.038461538461538,23,7,184,0.8027129799548282,20.0,78.0,25187.653846153848,4784,0,30.0,13,1,11.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x480a15f9fdb1757d1db6cedc620772553f496637,125,0,0,0,28.96,3.832,117,47,186,0.7359178339386625,20.0,0.0,64552.944,23250,0,28.79845938634992,14,1,11.539537815904977,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x8c410057a8933d579926deccd043921a974a24ee,22,0,0,0,33.63636363636363,7.318181818181818,18,4,184,0.828457683620727,20.0,66.0,57716.63636363636,4048,0,30.0,12,1,11.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xfeffc588f4ea9c18a8b6cfb96e2ea9556bc516fd,5,181,0,0,48.0,12.0,4,1,181,0.8540515653775325,20.441988950276244,10.0,21688.4,905,0,30.0,12,1,11.5,0.7955801104972375,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xcebcc16545abc5d50745001512a9d7cdfe2d19f9,1,169,0,0,80.0,14.0,0,0,169,0.9230769230769232,21.183431952662723,1.0,816.0,169,0,30.0,10,3,11.3,0.7881656804733728,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xe0ea69315f009e4db4d5aa145d7087d68552df85,3,360,0,0,73.33333333333333,11.0,1,0,180,0.925,20.22222222222222,0.0,1223.0,540,0,30.0,10,3,11.3,0.7977777777777778,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xf2432ae59486a76589ce08dd73ddac82baf728ae,17,552,0,0,37.64705882352941,11.882352941176473,11,1,184,0.8023270358868184,20.0,68.0,54759.17647058824,3128,0,30.0,11,1,11.3,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xbbdc8a2b21c937ced74857582ef14f66c0700aa8,8,184,0,0,47.5,13.25,4,1,184,0.854192546583851,20.0,0.0,21942.25,1472,0,30.0,11,1,11.3,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xa6411d9a0112bcdde76b43cbc89f6809a1b4a59e,25,0,0,0,28.8,7.36,20,9,178,0.6908428338203619,20.0,0.0,73296.6,4450,0,27.953303134131787,14,1,11.285990940239534,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xfa7ffbec31b82b06b56d91754e003c4e8fe12652,20,552,0,0,37.0,11.65,14,5,184,0.7191489820565905,20.0,80.0,54658.1,3680,0,28.48404341356107,13,1,11.24521302406832,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xdf2ec06a76c8087f237048fe2d337c39280ac842,3,0,0,0,40.0,11.0,2,1,99,0.7121212121212122,20.0,0.0,35052.333333333336,297,0,28.352272727272727,13,1,11.205681818181818,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xd6d8f61c549e4cfdc7f5e240f942caa8d6bb8856,35,188,0,0,41.142857142857146,7.457142857142857,29,6,188,0.7476503254428783,20.0,35.0,42924.94285714286,6580,0,29.01844360205397,12,1,11.20553308061619,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x3810b6c2fda013cc9462c5b5447f9221995e7ca1,19,368,0,0,34.73684210526316,12.052631578947368,14,4,184,0.7419838917121525,20.43478260869565,57.0,45520.42105263158,3496,0,28.912197969602857,12,1,11.173659390880855,0.7956521739130434,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xc01be94ca89c95c922b8bf87672e65e0a141d958,6,182,0,0,50.0,23.33333333333333,1,1,182,0.7418498168498168,20.21978021978022,0.0,19251.666666666668,1092,0,28.909684065934066,12,1,11.17290521978022,0.7978021978021979,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xb9628e9fb498afa6f5870adbccc9a987df812b73,8,0,0,0,42.5,19.875,3,1,185,0.772972972972973,20.0,0.0,22893.375,1480,0,29.49324324324324,11,1,11.14797297297297,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x3e23fb0715e9be36eb8d02ce7e50dde80494a90b,2,0,0,0,60.0,16.5,1,0,161,0.8198757763975155,20.248447204968944,0.0,5643.5,322,0,30.0,10,1,11.1,0.7975155279503106,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xdea1cc1144b67e9763bbc325dcbdf9a6ad5bb2af,1,0,0,0,60.0,24.0,0,0,169,0.863905325443787,20.473372781065088,0.0,2074.0,169,0,30.0,10,1,11.1,0.7952662721893491,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x2155287d8379b3254f64053b517641d512e99862,3,0,0,0,46.66666666666666,10.0,2,0,162,0.910493827160494,20.246913580246915,0.0,22559.666666666668,486,0,30.0,10,1,11.1,0.7975308641975308,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xdb8f9cf64ff3948bb5a21116e8910a7dc8cbe37f,3,0,0,0,46.66666666666666,17.0,0,0,180,0.8592592592592591,20.22222222222222,0.0,17744.333333333332,540,0,30.0,10,1,11.1,0.7977777777777778,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x1778a92beddd4ac9e7c3afcdcd71192bd930bc95,3,0,0,0,46.66666666666666,15.666666666666666,1,0,162,0.8004115226337449,20.246913580246915,0.0,24101.0,486,0,30.0,10,1,11.1,0.7975308641975308,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x2d966e07ec3e401dea06c21331f109917af8df90,4,0,0,0,50.0,27.0,0,0,180,0.8037037037037038,20.444444444444443,4.0,30129.0,720,0,30.0,10,1,11.1,0.7955555555555556,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xaab87bd33b6d8b97811b2849ea71b30244da3cfb,5,184,0,0,56.0,23.4,0,0,184,0.8171195652173913,20.217391304347824,0.0,11009.6,920,0,30.0,10,1,11.1,0.7978260869565218,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x93e22ecd5b8a4da8c0e97d7158c060612e7115a3,26,756,0,0,40.0,8.333333333333334,20,5,189,0.7276086641166006,20.0,0.0,44622.40740740741,5103,0,28.64266245218626,12,1,11.092798735655878,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x813f98977a00ca98b453e3d963294bef326c40dd,17,905,0,0,44.70588235294117,9.470588235294118,15,4,181,0.7264141015522232,20.22099447513812,34.0,48881.17647058824,3077,0,28.620264404104184,12,1,11.086079321231257,0.7977900552486188,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xa9fc884430b4d28253ef198c9730f65b2062549c,7,0,0,0,54.285714285714285,19.142857142857142,2,0,187,0.7933155080213901,20.0,0.0,8969.285714285714,1309,0,29.874665775401063,10,1,11.062399732620316,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x2357b999c3d8f5fe44957f8f5b8c31d9854412bf,10,0,0,0,40.0,15.9,5,0,187,0.7821216365334009,20.0,10.0,33958.4,1870,0,29.66478068500127,10,1,10.99943420550038,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xaaa2d728b6c9b3007b580d0f4c159c76da783b50,12,0,0,0,40.0,16.75,8,1,187,0.7334946099651979,20.0,12.0,43499.25,2244,0,28.753023936847462,11,1,10.925907181054235,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x4b56fde8006def65252a38a4b20b13ae03990afa,5,0,0,0,40.0,34.6,2,2,183,0.6152094717668489,20.0,5.0,20764.6,915,0,26.53517759562842,14,1,10.860553278688526,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x3a79d23a95c04b442b02370678fcc52cdd41cbd0,7,0,0,0,57.142857142857146,9.857142857142858,6,0,174,0.7545566502463056,20.0,0.0,9091.0,1218,0,29.147937192118228,10,1,10.844381157635468,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x52d1bd5ce865da99ac53ad0605a13ccca59e2923,4,0,0,0,30.0,27.75,2,1,176,0.6420454545454546,20.454545454545453,4.0,48767.0,704,0,27.038352272727277,13,1,10.81150568181818,0.7954545454545454,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xd909ad938e0cce2405ab47c699974c660d9eb24f,5,0,0,0,44.0,39.4,1,1,185,0.6640540540540542,20.0,0.0,15853.8,925,0,27.45101351351352,12,1,10.735304054054057,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x5d7166ee0c633021cb502fa5302866316d86f701,5,0,0,0,48.0,29.4,2,1,183,0.6612932604735884,20.0,0.0,29620.6,915,0,27.399248633879782,12,1,10.719774590163937,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x5f6fd9d880be6e209d5ee7a5517dfb40b8a9d81b,8,360,0,0,57.5,18.875,5,1,180,0.6806613756613759,20.444444444444443,0.0,13603.75,1440,0,27.7624007936508,11,1,10.62872023809524,0.7955555555555556,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x19087cd19b4202ffc40e5b4432b107b33b3c4569,8,182,0,0,47.5,18.875,3,0,182,0.7143511250654108,20.0,0.0,19816.625,1456,0,28.39408359497645,10,1,10.618225078492934,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x032c61b5b65743364f60ab3f70181c25653e493a,10,184,0,0,36.0,19.4,6,0,184,0.7073240165631471,20.0,10.0,60783.9,1840,0,28.262325310559007,10,1,10.578697593167702,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xad67d3a4fe6040ccb8ae703a443202ec6b9e4a0f,5,0,0,0,40.0,38.4,0,0,184,0.7046195652173916,20.0,0.0,29760.2,920,0,28.211616847826093,10,1,10.563485054347828,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xf49b3852419160376e19053785a3f09cf47e0e15,9,186,0,0,44.44444444444444,22.55555555555556,4,1,186,0.6680747567844345,20.0,0.0,36518.88888888889,1674,0,27.526401689708145,11,1,10.557920506912444,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x7ff41ecd5db04431753d46e1b0873b9be2c97b5a,24,187,0,0,33.333333333333336,12.083333333333334,16,0,187,0.6976770407251695,20.0,24.0,57449.083333333336,4488,0,28.081444513596928,10,1,10.524433354079076,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x9a25d79ab755718e0b12bd3c927a010a543c2b31,2,0,0,0,50.0,51.5,0,0,178,0.6910112359550562,20.0,0.0,21842.5,356,0,27.956460674157302,10,1,10.486938202247192,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x9f0f7cb503f3f401e8b4f26e978929f343c0f2a7,8,0,0,0,32.5,27.25,3,0,184,0.6535131987577641,20.0,0.0,39567.75,1472,0,27.25337247670808,10,1,10.276011743012424,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xd2dffdaa2d79ad82a9d68ea81aca4a756f23b675,8,0,0,0,42.5,31.0,4,1,184,0.6161231884057973,20.0,0.0,38697.625,1472,0,26.5523097826087,11,1,10.265692934782608,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x088cbfb51e7dd13d6134df004c7929033d8774c8,2,0,0,0,40.0,42.0,0,0,158,0.6329113924050633,20.0,0.0,30095.0,316,0,26.867088607594937,10,1,10.16012658227848,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xf2085a1521d11396fd182c7a5fb2622f74cf1de6,4,0,0,0,30.0,5.25,4,0,41,0.6300813008130081,20.0,0.0,58412.25,164,0,26.8140243902439,10,1,10.14420731707317,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x42ebfc71305df86e4b78843ccc65d63253620a3d,3,0,0,0,46.66666666666666,53.66666666666666,0,0,180,0.6185185185185189,20.0,0.0,25234.0,540,0,26.59722222222223,10,1,10.079166666666667,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x05f7531563b7d42f2776bf848da0568af916665b,5,0,0,0,40.0,31.0,3,0,182,0.614010989010989,20.0,0.0,27660.2,910,0,26.512706043956044,10,1,10.053811813186812,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xfbf73c3622668cfe655faff8fcb9876015001a5e,1,0,0,0,40.0,1.0,1,1,3,1.0,20.0,0.0,24514.0,3,0,19.5,20,1,9.95,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x00236feeac26ef92552e3981096350d136084c64,25,0,0,0,31.2,12.28,19,12,184,0.5425207039337474,20.0,0.0,62977.48,4600,0,20.0,15,1,9.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xbe30de538c0f2a8de5b0f99dcf0b40c0e9b9a8cb,2,0,0,0,60.0,1.0,2,2,1,1.0,20.0,0.0,7470.0,2,0,16.5,20,1,9.05,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0x914906d5465deac8916a226ccea3bcfa6a67a356,5,0,0,0,36.0,32.8,3,2,179,0.5363128491620112,20.0,0.0,46884.4,895,0,20.0,14,1,8.9,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x2f79217c613d69204669cce1be122310d4b4db9b,29,0,0,0,34.48275862068966,10.586206896551724,25,8,181,0.4791139646112021,20.0,0.0,39842.96551724138,5249,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x1cb7f3eab52bbe5f6635378b09d4856fb43ff7be,4,0,0,0,30.0,53.25,1,1,179,0.4217877094972067,20.0,0.0,48338.25,716,0,20.0,13,1,8.7,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xa9ed0db00e5c29e7e18a55db159ea33fb5fea60a,4,0,0,0,55.0,24.5,2,1,170,0.572549019607843,20.0,0.0,10916.25,680,0,20.0,13,1,8.7,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e5.csv
0xb907787e667a08c52c7aadcb5e6ac3b36896f1a4,11,184,0,0,34.54545454545455,25.0,6,3,184,0.5942287784679089,20.0,0.0,38916.545454545456,2024,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x7f9a93fcd71e6ce1fee660b7c220721d502297d1,13,0,0,0,29.23076923076923,15.692307692307692,10,4,177,0.5396735718769616,20.0,13.0,49462.92307692308,2301,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x95719729e13b093f546544b1e7028639829ef357,21,188,0,0,46.66666666666666,17.523809523809526,14,6,188,0.546011191822362,20.0,0.0,22997.0,3948,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xe6c4721a4f9e38d7204c36daf92ca15fde6876fc,9,0,0,0,40.0,22.0,6,3,181,0.5896869244935545,20.22099447513812,0.0,35466.88888888889,1629,0,20.0,13,1,8.7,0.7977900552486188,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x7f6e57d7850c25ac323725de7f98f2a9e68ff9fb,25,0,0,0,30.4,10.0,20,4,173,0.4066207074877596,20.0,0.0,62442.88,4325,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xc794b210337339ce83f5be21f0f62802c029b332,12,181,0,0,35.0,22.416666666666668,5,2,181,0.4849315969481716,20.0,0.0,46096.833333333336,2172,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x6863d194c9c4e968bf544f361d089d186e7f4b69,14,180,0,0,48.57142857142857,16.5,10,3,180,0.4605864197530864,20.0,0.0,24467.571428571428,2520,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x4a8bf32e7c17960f198bf8cff9ff7f17c195502b,6,0,0,0,30.0,46.833333333333336,2,1,184,0.3989130434782608,20.0,0.0,64512.66666666666,1104,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xcf303b88667f5da7031c7c84e9cf2195e1482220,13,0,0,0,29.23076923076923,22.846153846153847,10,2,182,0.421978021978022,20.21978021978022,0.0,44759.69230769231,2366,0,20.0,12,1,8.5,0.7978021978021979,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x14975679e5f87c25fa2c54958e735a79b5b93043,23,748,0,0,44.34782608695652,15.391304347826088,19,4,187,0.5303892631432737,20.21390374331551,0.0,46763.17391304348,4301,0,20.0,12,1,8.5,0.7978609625668449,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x063adacc01db782093d0310bf3d5755d2adec424,21,0,0,0,38.095238095238095,15.714285714285714,15,4,185,0.5072458172458173,20.0,0.0,40134.23809523809,3885,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xba758daf5898dd34e175364ab20f2eb6f3bf0252,5,0,0,0,36.0,41.6,1,1,181,0.5621546961325967,20.0,0.0,35094.4,905,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x825f23921dcff36944d8b0b0ca23ac7d05fb86cb,15,0,0,0,32.5,16.875,11,2,183,0.4996053430479659,20.0,0.0,59911.375,2928,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x914ac13404d8d0f6550e4df79ca4b7eb3ccf848e,9,0,0,0,40.0,31.33333333333333,3,1,185,0.5585585585585586,20.0,9.0,28552.222222222223,1665,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0x2d1caf6d813670de0d8712c3a8dde59931358c61,12,186,0,0,25.0,32.333333333333336,6,1,186,0.3601083802696708,20.0,0.0,63045.75,2232,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
0xb8e0edd0d0cb1721fd367dd21a82542204fa1a20,16,0,0,0,36.25,17.5,10,2,189,0.5776371042244057,20.0,0.0,42048.375,3024,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e5.csv
